mid,aid
108914,1403560
108914,1387773
108914,1403561
108914,1387182
108914,1395256
108914,1403555
108914,1403562
108914,84602
108914,1403563
108914,1403564
108914,1403565
108914,1185625
108914,1403566
108914,1403567
108914,1403569
108914,1403570
108914,1403571
108914,1403572
108914,1403573
108914,1403574
108916,47062
108916,95405
108916,1264386
108916,47066
108916,22326
108924,153280
108924,121090
108924,121090
108924,100914
108924,103915
108924,109843
108924,4681
108924,89218
108924,78389
108928,1461
108928,1461
108928,31511
108928,1461
108928,31511
108928,2949
108928,1891
108928,432
108928,1315933
108928,1315934
108928,474
108928,9967
108928,22061
108928,40752
108928,967137
108928,21846
108928,4061
108928,5333
108928,4222
108928,1330047
108928,1330048
108930,20665
108930,148458
108930,1201454
108930,70687
108930,19986
108930,115099
108930,1317853
108930,1317854
108930,1143443
108932,107446
108932,155267
108932,107446
108932,5666
108932,21036
108932,112690
108932,155267
108932,1332273
108932,1453005
108932,1453006
108932,1453946
108932,1453947
108932,1453948
108932,1387180
108932,1452995
108932,1453950
108932,1453951
108932,1453952
108932,1453953
108932,1453954
108932,1453955
108932,1370749
108932,1453956
108932,1453957
108932,1453958
108932,1453959
108932,1453960
108932,1453961
108932,1451274
108932,1453962
108932,1453963
108932,127380
108932,1453964
108932,1453965
108932,1206042
108932,1453966
108932,1453967
108932,1448042
108932,1453968
108932,1453969
108932,76733
108932,1453970
108932,1453971
108932,1453972
108932,1453973
108932,1453974
108932,1453975
108932,1453976
108932,1453977
108932,1453978
108932,1453979
108932,1453980
108932,1453981
108932,1453982
108932,1453983
108932,1453986
108932,1453987
108932,1453989
108932,1453990
108932,1370751
108932,1453991
108932,1453993
108932,1453994
108932,577467
108932,1453996
108932,1453998
108932,1453999
108932,1454000
108932,1454001
108932,1454003
108932,1454006
108932,1454007
108932,1454008
108932,1454010
108932,1452992
108932,1454012
108932,61955
108932,1454013
108932,1276559
108932,1451245
108932,1453498
108932,7903
108934,82800
108934,1281524
108934,89045
108934,1008623
108934,1091919
108934,101889
108934,14687
108936,95723
108936,30012
108936,30012
108938,1106029
108938,1106029
108938,129760
108938,1151804
108938,1038970
108938,41025
108938,928259
108938,1151805
108938,1437299
108940,93529
108940,93529
108940,565382
108940,93529
108940,565381
108940,1128300
108940,1128301
108940,1128302
108940,32717
108940,93529
108940,1128303
108940,93529
108940,1128304
108945,52576
108945,1012022
108945,4507
108945,4504
108945,51987
108945,44036
108945,7722
108945,52581
108945,15219
108945,15220
108945,52582
108945,1046115
108945,8578
108945,6410
108945,959549
108945,23546
108945,1172441
108945,1195362
108945,107420
108945,7238
108945,1329753
108945,14912
108945,1329754
108945,1322465
108945,1329755
108945,1456835
108947,14132
108947,14132
108949,1041418
108949,1041418
108949,1318446
108949,968603
108949,14096
108949,2678
108949,1318447
108949,1318448
108949,962587
108951,2662
108951,1015918
108951,82172
108953,939155
108953,939155
108953,939157
108953,939158
108953,939164
108953,601
108953,939165
108953,125324
108953,939183
108953,939155
108968,127522
108968,142341
108968,14857
108968,929904
108968,10006
108968,10218
108968,10079
108981,42
108981,42
108981,1133293
108981,1174
108981,57018
108981,41909
108981,1122813
108983,930567
108983,930568
108983,57673
108983,15347
108983,652557
108983,7879
108983,1211220
108983,15354
108983,1291315
108987,75043
108987,1005983
108989,150181
108991,30038
109000,21171
109000,21171
109000,26406
109000,27221
109000,27222
109000,21171
109000,27223
109000,27224
109000,24574
109000,27225
109008,34613
109008,92306
109008,34613
109008,92307
109010,142696
109019,103360
109019,103360
109019,103360
109019,39761
109019,14861
109019,103364
109019,103365
109019,103360
109027,226117
109027,142982
109027,1097814
109027,226117
109027,94909
109027,142982
109027,937260
109027,1130035
109027,1130036
109027,54197
109030,140457
109030,140457
109032,29907
109032,1259
109034,68993
109034,1551
109038,937122
109038,1058968
109038,214505
109042,84335
109042,479591
109042,479591
109042,571977
109042,259595
109042,1460831
109042,1321170
109042,13585
109042,10853
109042,571977
109042,57585
109042,1325218
109042,1325219
109042,1456346
109042,1456345
109042,1456344
109042,36043
109042,1419815
109042,1477644
109042,1307357
109042,39822
109042,22970
109042,1267719
109042,51026
109042,1477647
109042,59811
109045,35269
109045,35296
109045,86534
109055,39779
109055,47562
109055,33824
109055,29288
109057,142857
109060,142857
109060,142857
109062,1171039
109064,130141
109064,1147934
109064,1058761
109064,1168758
109066,11983
109066,11983
109066,439550
109066,55921
109069,1274462
109072,19769
109072,19769
109072,72102
109072,44741
109072,928399
109072,1015921
109072,19769
109072,18185
109072,54420
109072,1364399
109072,563
109072,1024910
109072,5914
109072,53637
109072,16467
109072,33673
109072,46589
109072,1364400
109072,1364402
109072,1364403
109072,1319750
109072,1364406
109072,112527
109072,1364409
109072,1364410
109072,83085
109072,1364411
109072,1364412
109072,1338134
109072,1364413
109072,13177
109072,1364417
109072,1364420
109072,1364422
109072,131413
109072,555083
109072,1364424
109072,1364426
109072,1364427
109072,1364430
109072,117082
109072,1364433
109072,1460644
109074,64901
109074,70900
109076,73072
109076,73072
109076,11053
109076,77629
109076,1005960
109076,1311560
109076,73074
109076,1157943
109093,78916
109096,53978
109096,53978
109098,110695
109102,592701
109102,123248
109102,67549
109102,592702
109102,1210996
109104,148010
109104,148010
109104,232300
109151,62115
109153,1161200
109155,1113696
109155,572364
109155,139280
109155,1113698
109155,1113699
109155,1023606
109155,62161
109155,1113700
109155,1113701
109155,1099943
109155,1113702
109157,8392
109157,3225
109157,207132
109157,51675
109157,34001
109157,11269
109157,22161
109157,2070
109157,71534
109157,16363
109157,1340897
109157,1340898
109157,3225
109157,6226
109157,1340899
109157,1340900
109159,59031
109159,41029
109159,41878
109159,59031
109159,41029
109161,1410757
109161,3564
109161,3560
109161,3556
109161,1177058
109161,1174849
109161,3556
109161,3559
109161,1360246
109161,3561
109161,2949
109161,1410755
109161,1410756
109168,30956
109168,930720
109173,563882
109173,563882
109173,928957
109177,25236
109177,58052
109177,58052
109177,25239
109177,1178849
109177,1178850
109177,25236
109177,58052
109179,1076152
109179,102668
109179,102668
109181,9306
109181,9306
109183,154547
109183,1020767
109185,73121
109185,118079
109185,70128
109185,1474480
109185,1084110
109185,1095426
109185,1353444
109185,118077
109185,118078
109187,280
109187,1031200
109187,1191105
109187,294
109187,390
109187,1346934
109187,60408
109187,41336
109187,60410
109187,37298
109187,1333943
109187,1346935
109187,1346936
109187,1346937
109187,1346938
109187,1346939
109187,1346940
109187,117232
109187,1187301
109187,1346941
109187,1346942
109187,1346943
109187,1052872
109187,1346944
109187,1346945
109187,1346946
109187,72113
109187,1346947
109187,1346948
109187,1346949
109187,1346950
109187,1346951
109187,1346952
109187,1346953
109187,1325648
109187,1335045
109187,1346954
109187,1346955
109187,1346957
109187,1346959
109187,1346960
109187,1255363
109187,1346962
109187,1186538
109187,19727
109187,1193191
109187,1528
109189,129718
109189,129718
109189,1223158
109189,5378
109189,168798
109189,19282
109189,168812
109191,5575
109191,5575
109191,1107189
109191,5575
109191,17630
109191,23485
109191,2593
109191,947
109191,8750
109191,1635
109191,10957
109191,8220
109195,1037297
109195,1037297
109195,1224012
109195,1079461
109195,1290940
109195,1290941
109195,174036
109195,1108776
109195,85971
109197,143031
109197,144326
109197,16796
109197,36108
109197,144329
109197,15478
109197,2336
109197,1288126
109197,231817
109197,1332517
109197,1332518
109197,1405248
109197,22499
109197,1405249
109197,1405250
109197,1405251
109197,1405252
109197,1405253
109197,1405254
109197,1201948
109197,1405254
109197,1069863
109197,1201948
109197,1405256
109197,1405257
109197,1405258
109199,28283
109199,908524
109199,7741
109199,929995
109199,929996
109199,64105
109199,908520
109199,231063
109199,692018
109199,823360
109199,937570
109199,219783
109199,66228
109199,11161
109199,42175
109203,33064
109203,148560
109203,30286
109203,8619
109203,40246
109203,69937
109203,9104
109203,3358
109205,554394
109205,1189511
109205,552212
109207,124001
109207,70675
109207,96550
109207,57726
109209,1170437
109226,128522
109226,128522
109226,85822
109229,143280
109235,89669
109235,115869
109235,70258
109235,115869
109237,14674
109237,70045
109237,18741
109237,1464411
109237,22086
109237,15195
109237,10079
109237,10011
109237,30174
109237,30526
109237,40356
109237,10014
109241,78226
109241,1124071
109241,1124072
109241,66852
109241,1033926
109241,1055806
109241,78226
109241,472101
109241,996206
109241,1136200
109241,1171516
109241,579047
109241,2424
109241,963183
109241,1171517
109243,64141
109243,1192773
109243,1192774
109243,64141
109243,45745
109243,999821
109243,1128690
109243,1006723
109243,72264
109243,1023495
109243,1309224
109243,41082
109243,1372202
109243,958480
109243,1321356
109243,41680
109243,1372203
109243,1190764
109243,1372204
109243,1372205
109243,1372206
109243,1372207
109243,1347740
109243,92380
109243,1372208
109243,1372209
109243,1372210
109243,1372211
109243,1372213
109243,1372214
109243,1372215
109243,1372216
109249,71353
109249,71353
109249,71353
109249,71353
109249,71353
109249,71357
109249,71358
109251,71353
109251,71353
109251,64628
109256,238960
109265,59419
109265,59419
109265,41674
109265,25601
109265,1594
109265,35512
109265,1305602
109265,92350
109265,562698
109267,128193
109267,128194
109267,128193
109267,128193
109269,82222
109269,82223
109269,53392
109269,82225
109280,111836
109280,111836
109280,94816
109282,108446
109282,108447
109290,34613
109290,2356
109290,34613
109290,34613
109290,20718
109290,3535
109290,34907
109295,209879
109295,209879
109295,90609
109295,593079
109295,1292992
109295,1292993
109295,1292994
109295,1292995
109295,70646
109295,1039845
109295,33341
109295,1015883
109295,1292997
109295,947095
109295,4906
109295,94470
109295,1158913
109295,1082000
109295,1292999
109295,1293000
109295,88560
109295,1293001
109295,88559
109295,1293002
109295,1293003
109313,82307
109313,51100
109313,82307
109315,135754
109315,123765
109315,55029
109315,142175
109315,559711
109317,1285197
109317,1285197
109319,230652
109319,230653
109321,119234
109321,119234
109321,119234
109321,138712
109321,1024259
109325,650544
109325,929491
109330,74566
109330,117440
109330,117441
109330,67635
109330,74566
109330,117442
109330,117443
109330,9204
109330,117440
109330,21222
109330,16207
109330,1120590
109330,959072
109330,1120591
109357,52779
109357,190890
109357,52779
109357,111048
109357,287
109357,52779
109357,190890
109357,20458
109357,50723
109357,969894
109359,1115333
109359,1197063
109359,1115333
109359,1115333
109362,71056
109362,972483
109364,239033
109366,20074
109366,49183
109366,20074
109366,20074
109368,99070
109368,99070
109370,140616
109370,140617
109370,140617
109372,3227
109372,217587
109372,82511
109372,31121
109372,59922
109374,5655
109374,5655
109374,2949
109374,5655
109374,1004835
109374,1004836
109374,2997
109374,5655
109374,5667
109374,1023711
109374,40751
109374,5671
109374,8384
109374,71534
109374,992097
109374,1466996
109374,1427843
109374,1389542
109374,474
109374,4222
109374,4406
109374,5669
109374,36402
109374,1415951
109374,1415951
109374,36402
109374,1466997
109374,1205126
109374,1293739
109374,43388
109374,1332433
109374,1089142
109374,10903
109374,10905
109374,1475367
109376,1488383
109376,1182722
109379,114596
109379,1048595
109379,106946
109379,1183644
109379,114596
109379,1183645
109379,1183646
109379,112272
109379,1183647
109383,835926
109385,1032100
109385,1032100
109388,40863
109388,40863
109388,209
109390,1202202
109390,1202202
109390,123552
109390,123552
109390,1355073
109392,71056
109392,972483
109397,1268967
109397,158484
109397,158484
109399,583932
109399,583932
109416,62116
109416,78039
109416,35741
109418,128947
109418,106019
109418,18878
109418,123014
109418,1118129
109418,19129
109418,1118130
109418,38414
109418,14826
109418,60879
109420,7879
109420,225976
109420,7911
109420,7879
109420,225976
109420,8103
109420,7878
109420,8172
109420,8065
109423,7882
109423,7087
109423,32535
109423,32535
109425,225987
109430,93237
109430,89689
109430,930578
109430,47325
109430,11232
109430,71161
109434,63008
109434,63008
109434,1316001
109434,62995
109434,1316002
109434,62998
109436,1081555
109436,1081555
109436,1143772
109436,1143773
109441,444720
109441,444720
109441,177424
109444,19003
109444,19006
109446,128029
109446,555626
109446,128031
109446,555627
109446,7459
109446,120014
109446,555628
109446,555187
109448,37513
109448,37513
109448,37513
109448,37514
109448,34628
109448,37515
109448,19845
109448,37516
109448,37517
109450,130030
109450,130030
109452,357
109452,357
109455,71276
109455,71276
109457,549353
109457,1089528
109457,549353
109459,63728
109459,1312939
109459,1312940
109459,163225
109461,37627
109461,37627
109463,1085897
109463,1085898
109468,147040
109468,147040
109470,1167069
109470,146359
109470,1167069
109470,84885
109470,1169243
109470,16928
109470,1169244
109470,1169245
109470,54290
109470,1046678
109470,1169246
109470,958781
109470,1167069
109470,1169247
109472,234824
109472,136495
109472,1120586
109472,38553
109472,95320
109472,1054301
109472,1308388
109474,80702
109474,1367250
109474,213471
109474,1111735
109474,985097
109474,931385
109474,555187
109476,80702
109476,1367250
109479,80709
109481,14643
109483,1211000
109483,17751
109483,1062336
109483,62942
109483,74534
109483,1211000
109485,66121
109485,1140270
109485,67356
109485,72208
109485,72208
109485,1143384
109487,988882
109487,1334782
109487,21718
109487,14349
109487,991724
109487,969743
109487,1328137
109487,3904
109487,525
109487,525
109487,527
109487,2162
109487,525
109487,74401
109487,947
109487,15327
109487,7418
109487,556
109487,561
109487,1447626
109487,1081074
109487,1447617
109487,1431089
109487,1447627
109487,1417823
109487,1447615
109487,65711
109487,1417399
109487,1420642
109487,1322015
109487,1412185
109487,18926
109487,1400007
109487,1395430
109487,1329113
109487,1420643
109487,1357066
109487,1399071
109487,1324652
109487,1417834
109487,113913
109487,29608
109487,1157625
109487,54211
109487,1447574
109487,1447583
109487,1447570
109487,1424897
109487,1447571
109487,1421695
109487,1424898
109487,1447575
109487,1415611
109487,1447578
109487,1447582
109487,1399290
109487,1399291
109487,1392896
109487,1360094
109487,81731
109487,988882
109487,21796
109487,14762
109487,1400019
109487,98681
109487,1355530
109487,52193
109487,1397823
109487,1116937
109487,1050930
109487,52193
109487,1378231
109487,1377222
109487,1417516
109487,1341781
109487,138618
109487,1447601
109487,1447602
109487,1341403
109487,1357062
109487,1378699
109487,1447603
109487,1447604
109487,1447605
109487,1447609
109487,1447610
109487,1447611
109487,1417836
109487,1447612
109487,1447613
109487,1447614
109487,1413116
109487,1447621
109487,1447622
109487,1447624
109487,1417828
109487,1447628
109487,1447632
109487,1428227
109487,1402494
109487,1447633
109487,1417840
109487,1403490
109487,1417841
109487,1357070
109487,1447636
109487,1345627
109487,1442173
109489,9206
109489,952425
109489,77028
109489,85547
109489,15912
109492,127491
109492,127491
109514,119335
109514,119335
109514,146786
109514,146787
109516,1179494
109516,1179494
109520,30632
109520,30632
109522,136141
109524,1071740
109526,27236
109526,1212231
109526,135405
109526,38697
109526,68295
109529,175873
109533,67619
109533,30208
109533,58180
109533,1295010
109542,87671
109542,74086
109556,87671
109556,74086
109563,82813
109563,82815
109563,35294
109563,106825
109563,106826
109563,106827
109567,543946
109567,543946
109569,36425
109569,95322
109569,59
109569,59
109569,59
109569,95322
109569,54419
109569,56228
109569,50950
109569,1157046
109569,997
109569,1317252
109569,6959
109569,961165
109569,1317253
109569,928492
109569,1317254
109569,21650
109569,20722
109569,23365
109569,1376261
109569,1376262
109569,1375908
109569,1376263
109569,1376264
109569,1376265
109569,1376266
109569,929839
109569,1376267
109569,1335149
109569,1376271
109569,1363862
109569,931303
109569,1367828
109569,1335153
109569,1105594
109569,1376272
109569,1376273
109569,1376274
109569,1376275
109569,1376276
109569,1376277
109569,1363868
109569,1376279
109569,1376280
109569,1363847
109569,46291
109569,1367816
109571,1272345
109573,5066
109573,5067
109573,5066
109573,5067
109576,1204338
109576,1204339
109578,59521
109578,1211005
109578,1211006
109578,1211005
109578,587802
109578,1325800
109578,62011
109578,1091
109578,1211006
109578,9039
109578,59528
109578,5546
109578,9648
109578,32904
109578,957661
109578,50462
109578,2031
109578,2532
109578,1336188
109578,1336189
109578,1336190
109578,1336191
109578,1336192
109578,1336193
109578,1336194
109578,1336195
109578,1336196
109578,1336197
109578,1119658
109580,172
109580,45053
109580,59871
109580,4579
109580,68555
109580,1203435
109580,1203436
109580,1203437
109580,1203436
109580,39670
109580,1404873
109580,1401118
109580,1334812
109580,474
109580,1203435
109580,68555
109580,53614
109580,73517
109580,1466667
109592,82813
109592,82815
109592,35294
109592,1214731
109592,1222320
109592,1448482
109592,142587
109594,35294
109594,28250
109594,82813
109594,82815
109594,1448482
109596,932086
109596,1074851
109596,239149
109596,932086
109596,1074854
109596,1134662
109596,1016991
109596,1134663
109596,1142995
109596,1142996
109596,1211659
109596,118955
109596,1211660
109596,1211661
109596,239149
109598,30309
109598,30309
109600,21394
109600,60400
109600,1140686
109600,60401
109600,59936
109600,62207
109600,101164
109600,1175137
109600,1175138
109600,1175139
109600,551520
109600,31157
109602,132059
109602,132060
109607,113273
109607,1211152
109607,11112
109607,16363
109607,1300064
109607,582922
109607,1300065
109607,1300066
109607,30313
109613,1065400
109616,1140476
109616,1140476
109621,5953
109621,61440
109623,1336731
109627,230542
109627,230542
109627,230542
109627,1180186
109627,230542
109627,230542
109627,1097359
109627,1206853
109629,132964
109629,132964
109629,132963
109629,967792
109633,74091
109635,209972
109638,929357
109638,818808
109638,583881
109640,2428
109640,42063
109640,2428
109643,94218
109647,19396
109647,95318
109647,141593
109647,1377010
109647,120548
109647,14431
109649,474866
109649,1214713
109653,146745
109653,146745
109665,18330
109665,19266
109667,65680
109667,26436
109667,26436
109667,69933
109667,38034
109667,40987
109667,51367
109671,80709
109673,15217
109673,78914
109673,17285
109673,2293
109673,46088
109673,65377
109673,11420
109673,79243
109673,15217
109673,54211
109673,56827
109673,12382
109673,6051
109673,1368849
109673,23424
109673,3964
109673,33455
109673,1305602
109673,1368850
109673,1368851
109673,67242
109673,1368852
109673,10789
109673,1299980
109673,13009
109673,1289047
109673,1368854
109673,1368855
109673,1335541
109673,1368856
109673,1357049
109673,1352962
109673,1350233
109673,1368857
109673,1368858
109673,1337667
109673,1368859
109673,1368860
109673,1368861
109673,1335543
109673,1368862
109673,1368863
109673,1357059
109673,1367493
109673,1368864
109673,158916
109673,1368865
109673,95835
109673,1338372
109673,1368866
109673,1368867
109673,1368868
109673,1368869
109673,1368870
109673,1368871
109673,1368872
109673,1368873
109673,1368874
109673,1368875
109673,1368876
109673,1368877
109673,1368878
109673,1350254
109673,1368880
109673,1368881
109673,1337666
109673,1350257
109673,1350258
109673,1368882
109673,1368883
109673,13223
109673,1336197
109673,1368884
109673,1347762
109673,1368885
109673,1368886
109673,1368887
109673,1368888
109673,1368889
109673,1394764
109673,1394765
109673,1394766
109673,1394767
109673,1394768
109673,226464
109673,1394769
109673,1457930
109675,935267
109675,935269
109675,935270
109675,82356
109675,935267
109675,935267
109675,41654
109675,935267
109675,935271
109677,148601
109677,4082
109677,69812
109677,1342498
109677,7646
109677,40461
109677,25169
109677,30526
109677,120193
109677,29280
109677,38229
109677,1342499
109677,1342500
109677,993387
109680,8482
109680,190840
109680,94096
109680,1403662
109682,68707
109682,68707
109682,68716
109682,68717
109682,132936
109682,551587
109684,90251
109684,90252
109684,90162
109684,90251
109684,90255
109684,90256
109684,90257
109684,90258
109684,90259
109684,90260
109684,90261
109684,90262
109684,90252
109684,90251
109684,90251
109684,90252
109684,1122037
109684,1122038
109684,1122039
109684,1122040
109684,90255
109684,90257
109684,90258
109687,1184250
109687,154
109687,1277411
109687,1277413
109687,1277414
109697,222298
109701,9054
109701,1197329
109701,3632
109704,32427
109704,93631
109704,12718
109708,70862
109708,40169
109708,95527
109708,109727
109708,34075
109708,96427
109708,5841
109710,18176
109713,1331717
109713,1331718
109718,1050044
109718,1050045
109718,1050046
109718,1050047
109718,1050048
109718,1056105
109718,995088
109718,1056107
109718,962301
109718,1056109
109720,582527
109720,582527
109720,582527
109720,1276439
109720,1276440
109720,1116280
109720,1276441
109720,1194701
109720,1276442
109720,1276443
109723,1277050
109723,1277050
109723,117230
109723,785
109723,1024904
109723,1075764
109723,1130319
109723,1299359
109723,51981
109723,968992
109723,5175
109723,16614
109723,1040860
109723,1299360
109723,30876
109723,30874
109726,14268
109726,14268
109726,23359
109726,1003906
109726,56712
109726,1130079
109728,85585
109728,53677
109728,233068
109728,85585
109731,139686
109731,37933
109731,64150
109731,1447381
109731,1447593
109733,1776
109733,1
109733,1776
109733,66755
109736,133526
109738,35256
109740,1284099
109740,1284099
109740,1394652
109740,1394653
109740,1394654
109740,1149912
109740,1394655
109740,1284099
109740,1394656
109740,1394657
109740,1394657
109740,1397717
109740,1397719
109740,1284099
109740,1397720
109740,213001
109740,1023141
109740,1397721
109742,84697
109742,1291702
109742,92993
109742,107765
109742,1302895
109742,146836
109742,1302896
109742,1302897
109742,1302898
109742,1106692
109742,102748
109742,965242
109742,1302899
109742,1012028
109742,1103566
109742,1302900
109742,1302901
109764,102627
109764,53866
109764,18589
109764,18589
109767,39853
109767,39853
109769,206476
109769,74752
109769,1305379
109771,932661
109771,932661
109771,1020691
109771,932661
109771,1020692
109771,1020693
109771,932661
109771,932661
109771,1020694
109773,966188
109773,40589
109773,1172092
109776,1208178
109776,1208179
109776,1355824
109776,1355825
109776,68881
109776,1460450
109776,1464455
109776,1464456
109776,1464457
109776,1464458
109776,1464459
109776,1460507
109781,1086497
109781,1086497
109783,967600
109783,967600
109783,89631
109783,946119
109783,1177493
109783,67035
109783,24890
109783,23978
109783,16933
109783,1177494
109783,960658
109786,224870
109788,54796
109788,1339687
109788,54796
109788,4728
109788,1402539
109788,52377
109788,21639
109788,39120
109788,8320
109788,1402540
109788,1323777
109788,21119
109788,10853
109788,1329557
109788,1014943
109788,12707
109788,1402545
109788,1402546
109788,1402548
109788,1402551
109788,1400515
109788,1402553
109788,1402555
109788,1402557
109788,1402558
109788,1402559
109788,72113
109788,61703
109788,1402534
109788,30823
109788,1402560
109788,1393860
109788,1367135
109788,1099078
109788,1402565
109788,1367503
109788,575700
109788,1402566
109788,1402567
109788,1402568
109790,76936
109790,109196
109790,1133642
109790,93514
109790,1132425
109790,186
109790,4998
109793,34402
109793,46443
109793,4341
109793,133434
109793,34016
109793,1061215
109793,134268
109793,120193
109796,21126
109798,929727
109800,935896
109802,135754
109802,135754
109804,37742
109804,1089203
109804,1089205
109804,37742
109804,41149
109804,64059
109804,33008
109804,33009
109804,1089206
109804,95657
109806,1050610
109806,1084975
109806,237357
109810,929616
109810,168328
109810,224875
109812,26436
109833,8823
109833,30548
109833,231227
109833,41753
109833,26026
109833,41709
109833,8715
109833,4349
109833,17763
109833,14495
109833,7338
109833,22089
109833,20147
109839,48965
109839,1726
109839,221445
109846,94534
109846,18898
109846,928657
109846,928659
109846,928660
109846,928661
109846,1123894
109846,186402
109846,1450983
109846,1453498
109848,66728
109848,1047640
109848,6468
109848,208693
109848,66728
109848,1341724
109848,1341726
109848,548400
109848,1341727
109848,16899
109848,1340897
109848,1341728
109848,1341729
109848,1318478
109848,1341731
109848,1335854
109848,1335543
109848,1335544
109848,1341733
109848,1341734
109848,1341735
109848,1341736
109848,1341737
109848,1341738
109848,117238
109848,1337412
109848,1341739
109848,1341735
109848,1338222
109848,1341741
109848,1341742
109848,1335186
109848,1335879
109848,1341743
109848,1341744
109848,1341745
109848,1341746
109848,1225721
109848,1341749
109848,1341750
109848,1341754
109848,1341755
109848,1341757
109848,1341758
109850,1324652
109850,1345651
109850,293911
109850,53176
109850,968453
109850,53176
109850,34882
109850,968453
109850,1147602
109850,226463
109850,57126
109850,10816
109850,293911
109850,1720
109850,2243
109850,1324018
109850,7735
109850,1269670
109850,1345583
109850,1345584
109850,1345585
109850,1345586
109850,1319750
109850,1345588
109850,1345589
109850,1345590
109850,1345591
109850,1345592
109850,13102
109850,1205029
109850,1345593
109850,9441
109850,1345594
109850,1345595
109850,1345596
109850,1345597
109850,1116937
109850,1345600
109850,1345602
109850,1345603
109850,1345604
109850,1345606
109850,1345608
109850,1345610
109850,1345611
109850,1329418
109850,1345612
109850,1345613
109850,1345614
109850,1050932
109850,1345615
109850,1345616
109850,1345618
109850,1345620
109850,1345621
109850,1345624
109850,1345626
109850,1345627
109850,1345633
109850,1345635
109850,956222
109850,1456696
109853,41549
109853,48493
109853,1487542
109858,48583
109862,1076629
109862,1077336
109862,13616
109862,1076629
109862,1318218
109862,1076629
109862,1076629
109862,1077336
109864,1224425
109864,1224425
109869,57617
109869,35452
109877,3026
109881,18565
109881,18565
109887,509442
109887,1275585
109887,238727
109887,1275586
109887,1275587
109887,81719
109887,238811
109887,73192
109889,1069215
109889,71951
109891,253463
109891,1049254
109891,42054
109891,27380
109891,56725
109891,65163
109893,53847
109893,5125
109893,34189
109893,34190
109893,53849
109893,53852
109893,53853
109893,53847
109893,53854
109893,53855
109893,53856
109893,53857
109893,45851
109893,53858
109893,53847
109895,23532
109895,1192897
109897,235820
109897,1079136
109897,235820
109897,1220428
109897,128399
109902,107147
109902,56695
109902,1001668
109902,1001669
109902,1001670
109902,56695
109902,107147
109902,56695
109902,79163
109912,40053
109912,15521
109921,947592
109923,73941
109923,1088936
109923,73941
109923,234793
109923,20682
109923,966444
109923,55387
109923,13839
109925,222298
109927,222298
109931,934994
109931,934994
109931,1131129
109931,1131130
109931,1186637
109931,1131129
109935,37526
109935,37526
109935,9747
109935,1153082
109935,985474
109935,16995
109935,16986
109939,56533
109939,65237
109939,65244
109939,21203
109939,25008
109939,56533
109939,19697
109939,939420
109939,56535
109939,61851
109939,551881
109939,23828
109939,971040
109939,1373426
109939,25750
109939,1373427
109939,1373428
109939,1373429
109939,1373430
109939,6514
109939,1373431
109939,1373432
109939,1373433
109939,1373434
109939,1373435
109939,1302737
109941,12099
109941,936668
109943,933735
109943,933736
109943,228020
109945,1262719
109947,1185620
109947,1185618
109947,1185621
109949,150955
109949,1088047
109949,150955
109951,102355
109951,210252
109951,1206361
109953,13620
109953,13620
109953,13594
109953,13594
109953,137486
109953,137562
109963,20556
109963,1192851
109963,1192852
109963,20556
109965,168667
109965,23766
109965,87926
109965,12081
109965,39
109965,1447311
109968,67075
109968,67075
109968,1418284
109968,1418285
109968,119027
109968,67075
109968,35636
109968,67081
109968,548022
109971,27449
109971,85552
109971,85553
109971,16999
109971,27451
109971,1074327
109971,1361932
109971,1361933
109971,979785
109971,25895
109971,51897
109971,16942
109971,26015
109971,16981
109971,6530
109971,6531
109971,1027282
109971,16986
109981,58251
109981,69567
109981,834
109981,1798
109983,70308
109983,127351
109983,1064482
109983,14843
109983,1768
109983,1064483
109983,42570
109983,52372
109983,1064485
109983,1064486
109985,834
109985,15379
109985,372
109987,1026671
109987,1026674
109987,1026681
109987,1026682
109987,1026691
109989,25340
109989,25340
109989,37761
109991,75131
109991,1034189
109991,114334
109991,75131
109991,77714
109991,67113
109993,84496
109993,84496
109995,1068048
109995,933415
109995,1174349
109995,1068048
109995,26097
109995,1174350
109995,1174351
109995,1174352
109995,1068048
109995,41793
109995,41025
109995,1144124
109995,1161277
109997,83883
109997,1180013
109997,1180014
109997,1069767
110001,1474057
110004,21544
110004,1151
110004,3016
110004,1044
110004,239412
110004,6851
110006,8949
110006,136194
110006,36129
110006,136194
110006,8951
110006,136214
110006,16189
110006,16515
110006,136213
110006,136216
110008,64114
110008,55844
110008,55845
110026,1284981
110030,21712
110030,1145656
110030,21712
110032,46959
110032,33957
110034,34740
110034,11436
110034,34742
110034,29967
110034,3356
110034,9062
110034,1182098
110034,34741
110034,34741
110034,9064
110034,27969
110036,53767
110036,28137
110036,11573
110036,1159691
110036,53767
110036,1153577
110039,70100
110039,562941
110039,76948
110039,78014
110039,1462792
110044,10601
110044,240210
110044,10601
110044,8503
110044,14648
110044,14962
110044,8502
110044,2428
110044,14022
110044,3358
110044,8508
110044,33176
110044,26175
110046,31312
110046,15947
110046,14522
110046,33804
110046,1047
110046,1170735
110046,1324539
110046,55692
110046,14522
110046,41135
110046,41134
110046,41133
110046,40896
110046,14522
110046,1454989
110046,1454990
110046,1454991
110046,1173689
110046,10668
110048,143385
110048,33223
110048,143561
110048,10518
110048,131383
110048,148404
110048,88953
110052,146793
110052,120189
110052,100336
110052,146793
110056,82413
110056,145830
